Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/1280-Wildwood-Rd-Boulder-CO-80305/13216418_zpid/","","Single Family","2700000","11/01/24","4741","sqft","569.5","0.35","acres","4","4","1280 Wildwood Rd","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4265-Corriente-Pl-Boulder-CO-80301/13223984_zpid/","","Single Family","765000","11/01/24","1920","sqft","398.44","5110","sqft","5","3","4265 Corriente Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/33-S-Boulder-Cir-APT-105-Boulder-CO-80303/13249570_zpid/","","Unknown","350000","11/01/2024","948","sqft","369.2","","","2","2","33 S Boulder Cir 105","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/8524-Valmont-Rd-Boulder-CO-80301/13253035_zpid/","","Single Family","2300000","11/01/24","3988","sqft","576.73","2.76","acres","3","4","8524 Valmont Rd","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/4609-Sunnyside-Pl-Boulder-CO-80301/109687861_zpid/","","Single Family","1200000","11/01/24","3628","sqft","330.76","4371","sqft","5","4","4609 Sunnyside Pl","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/3024-10th-St-Boulder-CO-80304/13178016_zpid/","","Single Family","1875000","10/31/24","3129","sqft","599.23","6289","sqft","4","4","3024 10th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/6954-Wapiti-Ct-Boulder-CO-80301/13199704_zpid/","","Single Family","1000000","10/31/24","2216","sqft","451.26","0.29","acres","4","3","6954 Wapiti Court","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/4580-Broadway-228-Boulder-CO-80304/67151204_zpid/","","Condominium","248278","10/31/24","1399","sqft","177.47","","","2","2","4580 Broadway St UNIT 228","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/1642-Yellow-Pine-Ave-Boulder-CO-80304/81860371_zpid/","","Townhouse","180380","10/31/24","801","sqft","225.19","","","2","1","1642 Yellow Pine Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/4650-Shawnee-Pl-Boulder-CO-80303/13189001_zpid/","","Single Family","1065000","10/30/24","3470","sqft","306.92","10535","sqft","4","3","4650 Shawnee Pl","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/6761-Marshall-Dr-Boulder-CO-80303/13198916_zpid/","","Lot/Land","680000","10/30/24","","","","1.51","acres","","","6761 Marshall Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/6229-Willow-Ln-Boulder-CO-80301/13236636_zpid/","","Townhouse","395000","10/30/24","768","sqft","514.32","","","1","1","6229 Willow Ln","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2870-E-College-Ave-402-Boulder-CO-80303/2061938923_zpid/","","Condominium","1095000","10/30/24","1993","sqft","549.42","","","3","3","2870 E College Avenue  Unit 402","Boulder","80303","CO","USA"
