Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/4876-Valkyrie-Dr-Boulder-CO-80301/13194862_zpid/","Single Family","3350","1410","sqft","2.38","2","1","4876 Valkyrie Dr","Boulder","80301","CO","USA"
"https://www.zillow.com/b/3401-arapahoe-ave-boulder-co-ChQYrv/","Building","","","","","","","3401 Arapahoe Ave  Unit 202","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/4205-Moorhead-Ave-Boulder-CO-80305/13184173_zpid/","Single Family","4000","","","","4","2","4205 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/223-Seminole-Dr-Boulder-CO-80303/13189229_zpid/","Single Family","2995","1100","sqft","2.72","3","2","223 Seminole Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/4005-Gilpin-Dr-Boulder-CO-80303/81872709_zpid/","Single Family","5000","","","","5","2","4005 Gilpin Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/3395-Moorhead-Ave-Boulder-CO-80305/13187622_zpid/","Single Family","4000","","","","4","2","3395 Moorhead Ave","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/4530-Martin-Dr-Boulder-CO-80305/13186023_zpid/","Single Family","3600","","","","3","2","4530 Martin Dr","Boulder","80305","CO","USA"
"https://www.zillow.com/homedetails/800-30th-St-APT-A-Boulder-CO-80303/2094829927_zpid/","Townhouse","4195","","","","5","2","800 30th St APT A","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/785-39th-St-Boulder-CO-80303/13184844_zpid/","Single Family","3300","","","","3","1","785 39th St","Boulder","80303","CO","USA"
"https://www.zillow.com/apartments/boulder-co/college-townhomes/5XtVcQ/","Building","","","","","","","1200 College Ave","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/405-Pearl-St-Boulder-CO-80302/13177181_zpid/","Single Family","4000","1575","sqft","2.54","3","1","405 Pearl St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/755-37th-St-Boulder-CO-80303/13186995_zpid/","Single Family","3700","1026","sqft","3.61","3","1","755 37th St","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/1115-Hancock-Dr-Boulder-CO-80303/2060456974_zpid/","Apartment","1600","500","sqft","3.2","1","1","1115 Hancock Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/b/4500-baseline-rd-boulder-co-5Xt7zh/","Building","","","","","","","4500 Baseline Rd","Boulder","80303","CO","USA"
"https://www.zillow.com/apartments/boulder-co/parc-mosaic-apartment-homes/9LfqDQ/","Building","","","","","","","1590 Eisenhower Dr","Boulder","80303","CO","USA"
